transactiondate,terminalid,terminalname,projectname,celebration,location,transactionid,amount
12/13/2026 16:27:31,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,b22287b8-acb8-4d5b-ab49-6cc997472ae3,2
12/13/2026 16:37:02,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,876c20f8-3ed1-4334-a3f2-633725ab9bde,2
12/13/2026 17:04:05,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,e869370c-7dc0-4d63-9c15-279a68e5b206,1
12/13/2026 17:47:14,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,8f721350-524f-43e8-a8da-e209c4cb5c44,1
12/13/2026 18:01:52,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,b7107ee5-2d70-470f-992f-042a67dd5f64,10
12/13/2026 18:07:50,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,28dc5404-8f9e-43cc-9db0-1aee9a9c20ea,2
12/13/2026 18:19:16,61559316e08b9059,2 Borne SJ,Faire un don SJ,,,86bd7782-a5db-49fe-80f7-f5fcd100d503,10
12/13/2026 18:24:36,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,eb58a3d3-702f-41bb-873e-d2d89bf26e9a,20
12/13/2026 18:28:06,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,cf3d1e1c-d439-44c8-8ac6-5ff6da116a8c,5
12/13/2026 18:28:49,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,ba53c015-48d0-4980-b49d-cf11bd2e87b9,20
12/13/2026 18:30:35,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,e774f291-94df-4c94-9e4f-23bcc272aeae,5
12/13/2026 18:35:48,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,e9f50306-bba2-4dbd-ad37-bd1dc5050b4f,5
12/13/2026 18:37:04,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,73333586-fea6-4d42-a6d9-da3291c4a5c6,2
12/13/2026 18:48:34,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,641b74f4-1c88-4125-af41-e42f6f24255f,5
12/13/2026 18:55:37,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,7ee0f9fe-d41f-42b3-abfe-32ebc2746f0b,2
12/13/2026 18:57:45,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,07ed5ae8-2f8c-435a-af5e-c85dffd2e4b9,2
12/13/2026 19:00:51,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,d609936d-010b-4015-b82d-b68b921affb1,20
12/13/2026 19:05:56,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,1807b926-2800-40b2-b83a-2f57a371b005,5
12/13/2026 19:14:29,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,924dc5db-6884-4060-a4e6-2167267e4d49,5
12/13/2026 19:23:41,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,113735d0-9505-478e-8563-d01f96c1b31f,5
12/13/2026 19:26:00,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,5c04f5bb-3436-4294-9d63-f77825fc0b53,5
12/14/2026 08:15:01,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,78556b56-7de9-4d89-a448-63b01a1e50a0,"2,5"
12/14/2026 08:22:55,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,ed5063f1-ce3d-4341-9d84-14b80fc0069b,5
12/14/2026 08:28:43,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,0a2f924b-e791-4cc2-9c52-69b9a2b024e7,2
12/14/2026 08:29:51,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,2e6dd7a1-b30a-497f-b263-4bb9c7edfafc,2
12/14/2026 08:31:45,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,121fab89-2d1d-46bc-ac8a-dd712e7000c3,2
12/14/2026 08:39:01,d3541f7866114ff5,1 Borne ND,Faire un don ND,,,bb2b5ddb-d95d-447f-9628-d3cba7c31e06,30
12/14/2026 08:43:05,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,5cf65a34-6587-4658-9206-bb9f5fe06490,5
12/14/2026 09:01:48,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,0621a4ae-78c0-4d56-a7b0-f0fcb8a26082,5
12/14/2026 09:03:01,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,07d3ec13-31f9-47e1-b377-4920f4efe624,2
12/14/2026 09:05:30,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,5cc884bf-d142-4a24-87e3-c758d039a794,5
12/14/2026 09:17:00,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,ba0befcf-b3cb-4a68-b990-32891a60a492,2
12/14/2026 10:57:59,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,23cdfbed-4556-463a-ab34-9380b214f6a6,1
12/14/2026 12:17:53,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,2da63b79-9a15-42fb-b08f-f49de79d1724,2
12/14/2026 15:29:58,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,4d4d06ad-b421-4ce9-b140-6ef1c120e16c,"2,5"
12/14/2026 15:53:06,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,e7025fbd-f4d9-45f4-a8f2-ef8a0f8d75eb,"2,5"
12/14/2026 16:02:18,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,cf999a2a-1eaa-4eec-a2ee-91ab19a21a8b,1
12/14/2026 16:09:14,d3541f7866114ff5,1 Borne ND,Faire un don ND,,,c37e8504-de4e-4990-8ed3-15153e772ef5,5
12/14/2026 16:38:19,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,bbb46bbc-1d80-4d4d-b3fc-cfdc7d58eb09,2
12/14/2026 17:28:14,61559316e08b9059,2 Borne SJ,Entretien orgues SJ,,,860771fe-af82-4994-aec5-42692b8cf482,20
12/14/2026 18:53:45,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,304e96f1-5691-4d12-a7c6-75aaa73ae1af,"5,5"
12/15/2026 08:04:47,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,321f0418-766e-4d64-bb4e-875aa2a75d8a,10
12/15/2026 08:37:42,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,c2f92493-b3ca-45a4-8ad7-ba68e7e9989d,10
12/15/2026 08:45:51,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,54736785-e165-416d-a04b-4980a1be6138,"2,5"
12/15/2026 08:52:41,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,66edb24d-7054-444c-b480-2e9350ba4593,4
12/15/2026 08:54:48,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,1ae54123-61a5-4f7a-9f9e-eade8e84ba02,5
12/15/2026 08:59:00,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,eac4511b-97dd-411b-814d-af4c08cd3e72,5
12/15/2026 09:25:53,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,f88ccf99-fa49-4938-ac3a-ffb8abeeaafc,2
12/15/2026 09:54:50,61559316e08b9059,2 Borne SJ,Faire un don SJ,,,54d2848c-a304-4121-aab5-2112a9a9c89c,10
12/15/2026 10:02:09,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,76f39b69-1ba3-44de-b911-d2017bfea63d,1
12/15/2026 11:56:32,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,46880118-c78e-4b00-9c64-8d9a2278c45d,1
12/15/2026 12:09:40,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,3393f22b-36e0-4107-a4c7-f5701c96cb0a,"2,5"
12/15/2026 12:50:51,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,392703a3-6786-4cd0-a113-10e2b78f4502,2
12/15/2026 12:58:47,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a103cd36-2a81-4814-b12b-e88028f3d3eb,1
12/15/2026 14:43:36,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,04931867-8835-4ace-aadc-edd901294250,1
12/15/2026 15:35:34,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,8143c1dd-8188-4c28-b728-0062cc19db55,3
12/15/2026 15:41:23,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,62b03b9b-b82c-47b4-ae57-14eab1bbc91d,1
12/15/2026 17:17:49,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,218c1bdb-9591-4d0e-b990-351e45b4dc69,"2,5"
12/15/2026 17:29:52,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,5a74fdf6-d01e-48bb-b594-2da12566f11a,"2,5"
12/15/2026 17:31:36,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,176ed39b-d11c-4de0-81c8-b1d885e210a0,1
12/15/2026 18:52:42,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,7bc94fa9-0d40-43ea-887e-57a2c4bb5b87,"5,5"
12/16/2026 08:00:25,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,02702200-b90c-4a46-81f3-8f9c02947f37,10
12/16/2026 08:35:46,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,3c89fa57-6cef-493f-8355-64f37201d1d8,"5,5"
12/16/2026 08:43:15,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,1233acf9-dbf1-4f99-a886-6f305ec85977,10
12/16/2026 08:47:58,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,ff3f854c-e398-4efb-9251-f7ea3dc6dfeb,10
12/16/2026 09:04:23,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,bd3e7916-480f-4b46-8fae-4ffed4e2f8b0,15
12/16/2026 09:21:02,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,533c82b2-1a63-4058-be8d-e73d9c7b3731,10
12/16/2026 14:18:53,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,d6e6e6d6-dcd6-4410-ac9f-87ab72b6d4ee,3
12/16/2026 15:27:48,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,5afdd563-46d5-48be-b70e-47757a33b34f,1
12/16/2026 17:12:20,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,19f80f88-47bc-45c6-bd44-03364e764af2,2
12/16/2026 17:40:03,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,16cac4f7-80c1-4d33-b943-540081a5981a,5
12/16/2026 18:43:21,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,956db539-1c43-4ffc-848d-410659578501,1
12/16/2026 19:07:00,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,e62729c1-473a-4414-8bd1-600809ebc77a,"5,5"
12/16/2026 19:15:57,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,d18886ab-ac36-441c-89ea-bd138f34d7c1,"2,5"
12/17/2026 08:12:44,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,b58f42a1-2eb8-411a-84ca-547e45f0d416,10
12/17/2026 08:13:13,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,325ed336-5e29-4055-aa26-905c75534e31,5
12/17/2026 08:18:45,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,ad7189a6-4abb-47cf-94c5-36e5a1501786,4
12/17/2026 08:24:35,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,966827e4-970b-4c89-9e8e-b7441edf16b7,15
12/17/2026 08:27:36,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,e818ee76-225b-465a-aacd-d30113158b74,3
12/17/2026 08:59:57,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,ddc33999-be61-4696-adbf-6b85e432cef4,1
12/17/2026 09:06:10,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,1cca525b-b63f-4ce8-b6cb-196f37b8abf6,20
12/17/2026 09:22:53,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,c7673a08-083f-484b-b7e0-fd29e1cfedc7,2
12/17/2026 10:47:02,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,1ca30d3e-799f-4bb0-b40d-3a7f5f52d1d2,"2,5"
12/17/2026 12:31:09,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,9d9541aa-d7bd-4c53-8062-e852e82e0173,2
12/17/2026 13:03:28,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,dcb21711-a6f7-4391-961a-3e761202808c,1
12/17/2026 13:49:57,61559316e08b9059,2 Borne SJ,Entretien orgues SJ,,,20b57186-0e0d-49da-852c-b77e0311f52d,5
12/17/2026 14:18:08,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,13ae9e8d-3e38-4335-9ab0-2120d559ef2b,5
12/17/2026 14:29:01,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,55902a7c-29e4-4a5e-808b-0381d5bb2dea,2
12/17/2026 15:00:03,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,75cd2f5c-66c8-49ec-8d50-cf17e466c6d4,"5,5"
12/17/2026 15:57:02,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,6b43d204-80aa-4370-9f07-9b1991f91ed4,1
12/17/2026 18:14:47,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,f82772f5-836a-4a85-9a59-452be1fd7c2a,"2,5"
12/17/2026 18:19:55,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,8ee5cd92-7104-4ab6-bd2a-cc5898c91c6b,"2,5"
12/17/2026 19:22:06,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,f9cb384c-01fb-4c9e-9e3b-6f3d7326c603,2
12/17/2026 19:22:14,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,80e21c00-75e5-4d5e-944d-e5d09590a7db,5
12/18/2026 08:15:04,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,0bbf78c1-5c46-4ff9-8cd6-167e651c3924,2
12/18/2026 08:33:50,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,42ffc525-b1e8-4f2c-8030-882d7dadd7f1,10
12/18/2026 08:59:24,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,b9b6c6e8-7ecc-46fb-9448-f8c24d0bf876,15
12/18/2026 09:00:53,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,1efd7c48-cae9-4725-bee2-a501a8939b6e,"5,5"
12/18/2026 09:15:58,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,6ff59f7e-a003-4b66-a308-0789b624d6d2,10
12/18/2026 10:40:07,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,8f7eb810-c8fc-4b0a-8e7c-ae28e8b4be1e,2
12/18/2026 11:11:11,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,2ae118eb-c869-4668-af05-d8be9492b9f3,1
12/18/2026 11:25:07,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,f80c8f04-d8e6-439e-9b2e-ef3c535803df,"5,5"
12/18/2026 11:53:54,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,54aa6a73-ee9d-4ecb-ac49-2a11732e2146,2
12/18/2026 13:05:26,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,27ce9b3f-680d-4e63-8b68-7fd910fd05f7,1
12/18/2026 13:26:11,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,28939205-3b48-432c-a47a-4c4513fb180e,"5,5"
12/18/2026 15:03:32,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,3ed8059b-e614-422f-a05b-2abb73a0e667,2
12/18/2026 15:12:34,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,7cf998bd-5962-4671-812a-9e3d71589b47,"2,5"
12/18/2026 15:14:18,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,8f239199-a2d1-4cc6-9b22-275f37b9fc0f,5
12/18/2026 16:26:03,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,213a6499-0f99-4b47-ae73-ef5af9b2af52,1
12/18/2026 16:31:12,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,b3b03505-9050-4970-a160-3b4ea245fcdd,5
12/18/2026 17:56:24,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,7959fbc8-5530-4e4a-95cc-6d8dd013b9c2,3
12/18/2026 18:07:03,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,374c99d1-5416-47ad-93f8-ff0c08f02b12,"2,5"
12/18/2026 19:24:45,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,a000f446-e93c-449a-8198-9766fecb13f9,3
12/19/2026 08:33:54,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,94cbf311-f2ee-4e56-a384-12556f6ca6a1,3
12/19/2026 08:47:11,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,76e3ba49-5699-4c4c-889e-d5375afcc947,1
12/19/2026 10:00:45,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,0446d36b-4acd-40f9-baf7-2236edebc321,1
12/19/2026 10:38:38,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,ba9f828f-cada-4151-b41b-340311f01dbe,6
12/19/2026 13:34:26,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,df815efc-c9c8-4438-b17d-a9c3ab80b164,6
12/19/2026 14:12:34,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,4756afd6-6913-4f31-a01f-9fdf3db5bbb3,1
12/19/2026 15:02:27,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,7308047d-6ebf-42ea-91ea-513191b9e5eb,30
12/19/2026 15:56:14,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,6e5ec988-80a9-41fd-8612-8994e5ef35ee,5
12/19/2026 16:23:44,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,3d14008f-5479-472c-a1b7-d35d939b75d2,6
12/19/2026 16:23:50,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,35ba367d-a19f-45c3-92bf-2b9320e990af,30
12/19/2026 16:46:33,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,57712f82-d00a-43ba-8c87-945f85b56997,2
12/19/2026 17:31:25,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,0cfd8c2a-87e0-4a3b-a760-bb7aa8ca08c4,"2,5"
12/19/2026 17:44:23,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,b2e179f1-9a6b-430d-af3a-4b65b443cf24,2
12/19/2026 17:52:37,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,51bab6bc-1afd-4951-a624-f00f6b0c1a39,1
12/19/2026 18:12:42,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,22de0363-040b-45a2-ac44-51ddc443af2c,20
12/19/2026 18:18:02,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,ad14202d-3d88-4f49-88c9-8f6060777958,5
12/19/2026 18:35:24,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,df633437-e72a-4afd-bc1b-21d27af158d0,2
12/19/2026 18:42:49,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,e9f52c48-8db0-426c-aa84-5685a825c01f,2
12/19/2026 18:44:41,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,93733ce1-1a67-49d4-bbde-d2b5b91898d2,10
12/19/2026 18:54:25,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,466fc8a1-c783-498e-9897-7b2e8f87d687,10
12/19/2026 19:17:01,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,31e025d6-5fb8-4091-ac5a-2d25cc367d74,10
12/19/2026 19:23:02,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,c25aa74a-3655-473d-a7b9-9d9bcf009f43,10
12/20/2026 08:56:03,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,30c87f8d-8e6c-44eb-9644-b7dba3100bf3,2
12/20/2026 09:15:26,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,276b047d-b76b-4a21-8c54-89ddad1851e0,1
12/20/2026 09:23:53,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,f8eba1e8-57a8-4535-9873-66412fbaa4e8,5
12/20/2026 09:24:46,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,981a2d6a-8739-4aaa-87a0-69881d2ccfec,5
12/20/2026 09:27:05,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,9176a357-1942-4d3b-9c66-4ede5bd1a288,2
12/20/2026 09:28:51,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,5c8d3ed7-b297-46c4-81f2-01012d059adf,5
12/20/2026 09:31:48,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,f6e5cc4c-0d75-4d38-b10b-21eb76969a91,10
12/20/2026 09:35:36,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,489cf5fd-1dc4-4f1d-ad60-38cce0c48148,2
12/20/2026 09:36:56,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,216f2615-e595-400a-bbd2-e803ccf50599,5
12/20/2026 09:40:35,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,51ad2995-5802-4117-9393-6dc9b7c301b0,2
12/20/2026 09:43:33,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,f1c845ce-846e-4287-8dde-2df49ff3e935,5
12/20/2026 09:43:35,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,140cfaad-a9b0-42c5-a859-90c7ec6d0741,2
12/20/2026 09:43:39,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,ad97f0d1-7dd1-40b8-b729-3e18be3cbd75,5
12/20/2026 09:54:34,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,0f2a9154-5002-44dd-9372-acd19a88edec,2
12/20/2026 09:57:48,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,7987b54b-ac10-40d0-849a-9afb39afb788,2
12/20/2026 10:02:40,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,17765fc1-8caf-4647-8b3f-fa42240b25e0,10
12/20/2026 10:03:19,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,128f884b-73c9-41b5-ad9f-d9431c0a81cf,2
12/20/2026 10:05:21,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,e9a5418c-03a9-46c0-a139-907fd28c98f1,2
12/20/2026 10:06:16,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,fd5d0876-8993-43aa-be86-a0840526ab6b,2
12/20/2026 10:06:54,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,bc3bce33-3513-46f8-ba4d-72d69587aee8,2
12/20/2026 10:12:33,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,90257038-7290-4fb1-8f51-9dab61ad2bc8,5
12/20/2026 10:13:34,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,bd26ad54-45a1-44a1-a6be-282cf2fcbb98,5
12/20/2026 10:15:11,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,a7e0207f-1014-4bc7-922b-5749a205867f,20
12/20/2026 10:21:46,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,b2348cf6-41b1-47da-8886-432feedc8522,2
12/20/2026 10:22:01,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,43db4b47-9edb-4cfc-bd36-5689c0c55c66,5
12/20/2026 10:27:13,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,bc287ca2-22f9-4c86-aa37-de669b7efb21,5
12/20/2026 10:27:28,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,03926f2a-7b9d-4257-9f1c-6b103056799a,5
12/20/2026 10:29:45,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,3f1e6315-1fe4-4e2d-98f5-85c140d3ba19,5
12/20/2026 10:31:44,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,a7b65ca6-2103-453b-bd44-642d09f3516a,10
12/20/2026 10:39:09,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,c70ec690-c3e9-4c67-b7f9-e88f3c497f72,5
12/20/2026 10:39:14,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,fee2acec-e625-4d31-b616-fca2f30d1264,5
12/20/2026 10:40:11,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,0b66ffd4-efc0-434d-8641-a198a7d295a8,5
12/20/2026 10:46:17,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,afe01130-b9c1-4153-85c7-90f97859ab8b,2
12/20/2026 10:46:42,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,ba60d6b3-f3f4-40c9-ad55-b88626a50858,4
12/20/2026 10:55:24,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,77168289-f0c8-4b94-a790-6158d5cd2a4c,10
12/20/2026 10:59:37,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,b8a19d2d-b10f-4ae2-ab59-e98382ae06cd,2
12/20/2026 11:00:51,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,9073a208-b5d3-47a5-b385-aac320ec9f93,5
12/20/2026 11:11:29,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,0ec68374-79a5-4500-b5ee-7b86af7ad534,10
12/20/2026 11:15:19,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,f51466ec-9630-4204-ae17-d8707e764561,15
12/20/2026 11:16:39,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,007e74cb-dc22-4515-87e2-251f62c4c0b3,10
12/20/2026 11:20:56,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,edbdc414-0f65-44c4-8234-427d34c3f537,5
12/20/2026 11:34:09,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,1a4ccf4b-04ce-4870-a828-35a04be79b0b,2
12/20/2026 11:37:52,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,dddd757a-c1ee-403b-a067-e0e9e2618a81,4
12/20/2026 11:39:53,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,e20a7465-5467-4dce-825d-f60a4174d7ad,5
12/20/2026 11:41:26,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,5703c922-a6a3-4433-bc8f-e2c711a65f49,5
12/20/2026 11:43:39,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,e389094c-6f09-475b-9d2b-ebbbb747df0f,15
12/20/2026 11:49:30,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,c536e3fb-c4c6-4dd5-b5ae-cadf68f01f62,10
12/20/2026 11:50:55,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,b89af1fc-0136-45b0-b1f4-baff53950eb6,10
